customer_id,first_name,last_name,email,country,region,acquisition_channel,registration_date,is_loyalty_member,age_group
CUST-02086,Sophia,Abubakar,sophia.abubakar2085@email.com,USA,East,paid_search,2022-01-08,False,25-34
CUST-02087,Amelia,Ichoku,amelia.ichoku2086@email.com,UK,South,paid_search,2022-02-23,True,25-34
CUST-02088,Henry,Garcia,henry.garcia2087@email.com,Canada,Central,organic_search,2022-08-02,False,35-44
CUST-02089,Liam,Okafor,liam.okafor2088@email.com,Canada,North,organic_search,2022-09-29,False,55+
CUST-02090,Noah,Moore,noah.moore2089@email.com,USA,East,referral,2022-07-27,False,35-44
CUST-02091,Ethan,Okafor,ethan.okafor2090@email.com,Canada,West,paid_search,2022-10-30,False,25-34
CUST-02092,William,Moore,william.moore2091@email.com,Canada,East,email,2022-12-28,False,55+
CUST-02093,Amara,Garcia,amara.garcia2092@email.com,Canada,North,paid_search,2022-01-04,False,45-54
CUST-02094,Ava,Miller,ava.miller2093@email.com,Canada,East,email,2022-09-07,True,25-34
CUST-02095,Nadia,Brown,nadia.brown2094@email.com,Canada,East,social_media,2024-12-31,False,18-24
CUST-02096,Emeka,Brown,emeka.brown2095@email.com,Canada,East,email,2022-10-20,True,35-44
CUST-02097,Alexander,Davis,alexander.davis2096@email.com,Canada,Central,referral,2023-03-29,True,25-34
CUST-02098,Ava,Kim,ava.kim2097@email.com,USA,South,referral,2022-05-30,False,35-44
CUST-02099,Liam,Brown,liam.brown2098@email.com,Canada,East,paid_search,2023-08-18,False,35-44
CUST-02100,William,Patel,william.patel2099@email.com,USA,Central,email,2023-08-16,False,55+
CUST-02101,Evelyn,Diallo,evelyn.diallo2100@email.com,UK,East,organic_search,2022-10-22,False,25-34
CUST-02102,Kofi,Nguyen,kofi.nguyen2101@email.com,USA,East,direct,2024-12-31,True,35-44
CUST-02103,Isabella,Jones,isabella.jones2102@email.com,Canada,East,organic_search,2022-02-23,False,45-54
CUST-02104,Emeka,Wilson,emeka.wilson2103@email.com,Canada,North,direct,2022-01-07,False,35-44
CUST-02105,Tariq,Chen,tariq.chen2104@email.com,Canada,West,social_media,2023-08-12,False,35-44
CUST-02106,Fatima,Nguyen,fatima.nguyen2105@email.com,Canada,East,direct,2023-10-21,True,45-54
CUST-02107,Henry,Kim,henry.kim2106@email.com,Canada,South,direct,2022-02-21,True,45-54
CUST-02108,Alexander,Garcia,alexander.garcia2107@email.com,Canada,Central,direct,2022-05-04,False,35-44
CUST-02109,Kwame,Chen,kwame.chen2108@email.com,UK,South,social_media,2022-01-08,False,35-44
CUST-02110,Benjamin,Singh,benjamin.singh2109@email.com,USA,North,referral,2022-05-19,False,25-34
CUST-02111,Olivia,Miller,olivia.miller2110@email.com,Canada,East,social_media,2023-08-17,False,45-54
CUST-02112,Aisha,Davis,aisha.davis2111@email.com,USA,East,email,2022-10-19,False,25-34
CUST-02113,Charlotte,Mensah,charlotte.mensah2112@email.com,USA,East,email,2022-06-21,False,45-54
CUST-02114,Benjamin,Patel,benjamin.patel2113@email.com,Canada,East,organic_search,2022-07-05,False,35-44
CUST-02115,Isabella,Abubakar,isabella.abubakar2114@email.com,USA,Central,paid_search,2022-01-01,False,35-44
CUST-02116,Ethan,Johnson,ethan.johnson2115@email.com,USA,North,direct,2022-05-23,False,55+
CUST-02117,Lucas,Diallo,lucas.diallo2116@email.com,USA,South,social_media,2023-02-20,True,55+
CUST-02118,Charlotte,Okafor,charlotte.okafor2117@email.com,USA,Central,email,2024-12-31,True,18-24
CUST-02119,Henry,Smith,henry.smith2118@email.com,Canada,South,paid_search,2024-01-22,False,25-34
CUST-02120,Benjamin,Williams,benjamin.williams2119@email.com,Canada,West,email,2022-01-10,False,45-54
CUST-02121,Yusuf,Kim,yusuf.kim2120@email.com,USA,North,referral,2024-07-04,False,55+
CUST-02122,Liam,Wilson,liam.wilson2121@email.com,Canada,West,organic_search,2023-09-04,True,45-54
CUST-02123,Liam,Okafor,liam.okafor2122@email.com,Canada,North,paid_search,2023-08-30,True,25-34
CUST-02124,Lucas,Miller,lucas.miller2123@email.com,UK,Central,email,2022-09-02,False,25-34
CUST-02125,Isabella,Wilson,isabella.wilson2124@email.com,Canada,North,paid_search,2022-07-23,False,35-44
CUST-02126,Aisha,Patel,aisha.patel2125@email.com,Canada,West,email,2022-05-25,False,55+
CUST-02127,Isabella,Okafor,isabella.okafor2126@email.com,USA,South,direct,2022-01-28,True,35-44
CUST-02128,Kofi,Smith,kofi.smith2127@email.com,USA,North,paid_search,2022-04-14,False,35-44
CUST-02129,Aisha,Mensah,aisha.mensah2128@email.com,Canada,East,referral,2022-04-24,True,35-44
CUST-02130,Amara,Miller,amara.miller2129@email.com,USA,East,direct,2022-09-22,True,25-34
CUST-02131,Ethan,Patel,ethan.patel2130@email.com,USA,South,email,2023-07-05,False,35-44
CUST-02132,Fatima,Williams,fatima.williams2131@email.com,Canada,East,social_media,2022-09-14,False,45-54
CUST-02133,Kofi,Diallo,kofi.diallo2132@email.com,Canada,South,social_media,2022-01-24,False,18-24
CUST-02134,Aisha,Patel,aisha.patel2133@email.com,Canada,Central,paid_search,2024-12-31,False,25-34
CUST-02135,Ethan,Jones,ethan.jones2134@email.com,Canada,West,social_media,2024-12-31,False,25-34
CUST-02136,Fatima,Okafor,fatima.okafor2135@email.com,Canada,East,social_media,2023-09-08,True,35-44
CUST-02137,Charlotte,Mensah,charlotte.mensah2136@email.com,UK,North,email,2024-12-31,True,25-34
CUST-02138,Lucas,Singh,lucas.singh2137@email.com,Canada,North,organic_search,2022-11-11,False,18-24
CUST-02139,Nadia,Jones,nadia.jones2138@email.com,Canada,Central,direct,2024-12-31,True,25-34
CUST-02140,Emeka,Nguyen,emeka.nguyen2139@email.com,USA,North,social_media,2022-02-01,False,35-44
CUST-02141,Henry,Miller,henry.miller2140@email.com,USA,West,direct,2022-07-02,False,35-44
CUST-02142,Henry,Miller,henry.miller2141@email.com,USA,West,email,2022-04-13,False,55+
CUST-02143,Ethan,Abubakar,ethan.abubakar2142@email.com,UK,Central,organic_search,2022-03-29,True,35-44
CUST-02144,Ava,Brown,ava.brown2143@email.com,UK,North,paid_search,2022-03-02,False,45-54
CUST-02145,Olivia,Nguyen,olivia.nguyen2144@email.com,USA,West,paid_search,2023-01-25,True,25-34
CUST-02146,William,Williams,william.williams2145@email.com,USA,Central,paid_search,2023-09-01,False,18-24
CUST-02147,Sophia,Moore,sophia.moore2146@email.com,UK,North,organic_search,2022-12-12,False,45-54
CUST-02148,Alexander,Johnson,alexander.johnson2147@email.com,Canada,North,organic_search,2022-03-05,False,18-24
CUST-02149,Ava,Ichoku,ava.ichoku2148@email.com,USA,South,paid_search,2023-10-29,False,35-44
CUST-02150,Emma,Jones,emma.jones2149@email.com,USA,South,social_media,2023-02-09,False,18-24
CUST-02151,Amara,Williams,amara.williams2150@email.com,USA,East,paid_search,2022-07-16,True,25-34
CUST-02152,Aisha,Miller,aisha.miller2151@email.com,Canada,South,referral,2023-03-25,True,35-44
CUST-02153,Chioma,Chen,chioma.chen2152@email.com,Canada,North,direct,2022-05-01,False,25-34
CUST-02154,Isabella,Singh,isabella.singh2153@email.com,Canada,North,referral,2022-06-19,False,18-24
CUST-02155,Chioma,Abubakar,chioma.abubakar2154@email.com,Canada,East,organic_search,2024-09-24,True,18-24
CUST-02156,Noah,Abubakar,noah.abubakar2155@email.com,Canada,South,direct,2022-05-18,True,55+
CUST-02157,Fatima,Davis,fatima.davis2156@email.com,USA,Central,direct,2022-09-11,True,35-44
CUST-02158,Tariq,Chen,tariq.chen2157@email.com,USA,South,direct,2024-06-02,False,55+
CUST-02159,Olivia,Williams,olivia.williams2158@email.com,Canada,South,email,2023-05-08,True,25-34
CUST-02160,Kwame,Moore,kwame.moore2159@email.com,USA,North,paid_search,2022-01-26,True,25-34
CUST-02161,Charlotte,Davis,charlotte.davis2160@email.com,Canada,North,referral,2022-03-05,True,45-54
CUST-02162,Charlotte,Abubakar,charlotte.abubakar2161@email.com,USA,East,referral,2022-01-04,False,35-44
CUST-02163,Ethan,Brown,ethan.brown2162@email.com,USA,West,paid_search,2023-02-03,False,18-24
CUST-02164,Tariq,Garcia,tariq.garcia2163@email.com,Canada,North,email,2022-08-26,False,55+
CUST-02165,Chioma,Williams,chioma.williams2164@email.com,UK,East,social_media,2022-02-27,False,55+
CUST-02166,Charlotte,Patel,charlotte.patel2165@email.com,Canada,Central,organic_search,2024-12-31,False,18-24
CUST-02167,Kofi,Brown,kofi.brown2166@email.com,USA,Central,social_media,2022-10-29,True,18-24
CUST-02168,Alexander,Garcia,alexander.garcia2167@email.com,Canada,East,direct,2022-04-21,True,18-24
CUST-02169,Olivia,Abubakar,olivia.abubakar2168@email.com,Canada,West,referral,2022-10-05,False,35-44
CUST-02170,Kwame,Abubakar,kwame.abubakar2169@email.com,USA,Central,referral,2023-04-01,False,45-54
CUST-02171,Henry,Miller,henry.miller2170@email.com,USA,West,organic_search,2022-02-01,False,18-24
CUST-02172,Benjamin,Brown,benjamin.brown2171@email.com,UK,East,email,2022-05-09,True,35-44
CUST-02173,Chioma,Abubakar,chioma.abubakar2172@email.com,USA,South,organic_search,2023-10-20,True,25-34
CUST-02174,Liam,Patel,liam.patel2173@email.com,UK,East,referral,2022-09-04,True,25-34
CUST-02175,Alexander,Jones,alexander.jones2174@email.com,USA,Central,paid_search,2022-11-13,False,25-34
CUST-02176,Ava,Smith,ava.smith2175@email.com,USA,West,paid_search,2022-08-15,False,35-44
CUST-02177,Isabella,Brown,isabella.brown2176@email.com,USA,South,paid_search,2022-01-18,False,25-34
CUST-02178,Liam,Smith,liam.smith2177@email.com,UK,Central,paid_search,2022-03-14,True,25-34
CUST-02179,Alexander,Okafor,alexander.okafor2178@email.com,Canada,East,referral,2022-08-24,False,45-54
CUST-02180,Olivia,Patel,olivia.patel2179@email.com,Canada,South,referral,2022-04-04,False,25-34
CUST-02181,Olivia,Kim,olivia.kim2180@email.com,UK,West,social_media,2022-01-21,False,35-44
CUST-02182,Kwame,Moore,kwame.moore2181@email.com,USA,West,direct,2024-01-13,False,35-44
CUST-02183,James,Johnson,james.johnson2182@email.com,USA,East,paid_search,2024-12-31,False,35-44
CUST-02184,Mia,Davis,mia.davis2183@email.com,Canada,West,organic_search,2023-09-23,False,18-24
CUST-02185,Charlotte,Smith,charlotte.smith2184@email.com,Canada,Central,paid_search,2024-02-09,False,18-24
CUST-02186,Chioma,Williams,chioma.williams2185@email.com,Canada,West,referral,2022-04-21,True,55+
CUST-02187,Ava,Garcia,ava.garcia2186@email.com,Canada,South,direct,2024-12-31,False,18-24
CUST-02188,Emma,Ichoku,emma.ichoku2187@email.com,Canada,North,referral,2022-03-29,False,25-34
CUST-02189,William,Nguyen,william.nguyen2188@email.com,Canada,North,social_media,2024-12-31,False,45-54
CUST-02190,Charlotte,Brown,charlotte.brown2189@email.com,Canada,East,organic_search,2024-12-31,False,35-44
CUST-02191,Mia,Ichoku,mia.ichoku2190@email.com,Canada,West,social_media,2023-05-13,False,35-44
CUST-02192,Emeka,Ichoku,emeka.ichoku2191@email.com,Canada,South,paid_search,2024-12-31,True,55+
CUST-02193,Alexander,Davis,alexander.davis2192@email.com,Canada,Central,referral,2022-12-04,False,35-44
CUST-02194,Evelyn,Okafor,evelyn.okafor2193@email.com,Canada,West,paid_search,2022-05-01,True,25-34
CUST-02195,Charlotte,Moore,charlotte.moore2194@email.com,USA,South,organic_search,2022-08-18,True,45-54
CUST-02196,Kwame,Patel,kwame.patel2195@email.com,USA,East,email,2022-12-27,False,25-34
CUST-02197,Emma,Nguyen,emma.nguyen2196@email.com,Canada,South,referral,2022-01-31,False,45-54
CUST-02198,Nadia,Jones,nadia.jones2197@email.com,Canada,East,referral,2023-01-25,True,45-54
CUST-02199,Kofi,Ichoku,kofi.ichoku2198@email.com,UK,South,organic_search,2024-12-31,False,55+
CUST-02200,Lucas,Smith,lucas.smith2199@email.com,USA,North,social_media,2022-03-26,False,25-34
CUST-02201,Henry,Kim,henry.kim2200@email.com,UK,East,direct,2023-09-22,False,25-34
CUST-02202,Ethan,Smith,ethan.smith2201@email.com,Canada,West,direct,2024-08-11,True,35-44
CUST-02203,Kofi,Brown,kofi.brown2202@email.com,Canada,East,referral,2024-12-31,False,45-54
CUST-02204,Charlotte,Davis,charlotte.davis2203@email.com,USA,West,organic_search,2024-12-31,True,35-44
CUST-02205,Noah,Okafor,noah.okafor2204@email.com,USA,Central,paid_search,2022-10-22,False,45-54
CUST-02206,Noah,Mensah,noah.mensah2205@email.com,Canada,West,paid_search,2024-12-31,False,45-54
CUST-02207,Nadia,Nguyen,nadia.nguyen2206@email.com,USA,Central,paid_search,2023-07-21,False,25-34
CUST-02208,Benjamin,Ichoku,benjamin.ichoku2207@email.com,UK,West,direct,2022-03-12,False,18-24
CUST-02209,Fatima,Diallo,fatima.diallo2208@email.com,UK,Central,organic_search,2022-09-17,True,25-34
CUST-02210,Sophia,Ichoku,sophia.ichoku2209@email.com,Canada,East,paid_search,2023-05-22,True,25-34
CUST-02211,Harper,Johnson,harper.johnson2210@email.com,UK,East,referral,2022-04-24,True,18-24
CUST-02212,Kwame,Davis,kwame.davis2211@email.com,USA,South,direct,2023-02-14,False,18-24
CUST-02213,Lucas,Garcia,lucas.garcia2212@email.com,USA,West,organic_search,2023-03-16,False,25-34
CUST-02214,Aisha,Chen,aisha.chen2213@email.com,Canada,East,organic_search,2022-03-13,False,55+
CUST-02215,Emeka,Jones,emeka.jones2214@email.com,Canada,East,organic_search,2022-11-30,False,35-44
CUST-02216,Ava,Singh,ava.singh2215@email.com,USA,East,paid_search,2023-08-14,True,55+
CUST-02217,Mason,Williams,mason.williams2216@email.com,USA,South,email,2022-10-04,False,55+
CUST-02218,Ava,Miller,ava.miller2217@email.com,Canada,South,paid_search,2022-01-05,False,25-34
CUST-02219,Evelyn,Davis,evelyn.davis2218@email.com,Canada,Central,direct,2022-01-04,False,25-34
CUST-02220,Alexander,Miller,alexander.miller2219@email.com,Canada,South,organic_search,2022-06-26,False,18-24
CUST-02221,Mia,Mensah,mia.mensah2220@email.com,USA,East,social_media,2024-11-08,False,18-24
CUST-02222,Alexander,Diallo,alexander.diallo2221@email.com,USA,North,referral,2022-04-14,True,35-44
CUST-02223,Charlotte,Jones,charlotte.jones2222@email.com,USA,West,social_media,2023-02-07,False,35-44
CUST-02224,Charlotte,Williams,charlotte.williams2223@email.com,Canada,North,direct,2022-04-11,True,18-24
CUST-02225,Noah,Patel,noah.patel2224@email.com,UK,East,email,2022-06-05,False,55+
CUST-02226,Henry,Abubakar,henry.abubakar2225@email.com,Canada,South,email,2024-01-24,False,35-44
CUST-02227,Henry,Patel,henry.patel2226@email.com,USA,South,organic_search,2023-06-07,False,25-34
CUST-02228,Lucas,Jones,lucas.jones2227@email.com,UK,South,paid_search,2022-02-10,False,35-44
CUST-02229,Noah,Miller,noah.miller2228@email.com,Canada,West,direct,2022-08-12,False,45-54
CUST-02230,Amara,Okafor,amara.okafor2229@email.com,USA,South,social_media,2022-01-12,False,25-34
CUST-02231,Henry,Okafor,henry.okafor2230@email.com,USA,South,email,2022-09-20,True,18-24
CUST-02232,Emeka,Singh,emeka.singh2231@email.com,Canada,South,organic_search,2023-03-11,False,25-34
CUST-02233,Nadia,Brown,nadia.brown2232@email.com,USA,North,paid_search,2022-02-20,True,35-44
CUST-02234,William,Diallo,william.diallo2233@email.com,Canada,Central,direct,2022-05-17,False,45-54
CUST-02235,Kwame,Chen,kwame.chen2234@email.com,UK,Central,referral,2022-07-22,False,55+
CUST-02236,Olivia,Mensah,olivia.mensah2235@email.com,USA,East,paid_search,2024-10-04,False,45-54
CUST-02237,Amelia,Johnson,amelia.johnson2236@email.com,Canada,West,referral,2024-12-31,False,25-34
CUST-02238,Chioma,Jones,chioma.jones2237@email.com,Canada,North,social_media,2022-01-19,False,25-34
CUST-02239,Chioma,Jones,chioma.jones2238@email.com,Canada,East,direct,2023-07-27,True,25-34
CUST-02240,Ethan,Garcia,ethan.garcia2239@email.com,Canada,West,organic_search,2022-07-05,True,55+
CUST-02241,Emeka,Mensah,emeka.mensah2240@email.com,USA,North,organic_search,2022-07-19,False,35-44
CUST-02242,Mason,Miller,mason.miller2241@email.com,USA,East,social_media,2023-07-16,False,35-44
CUST-02243,Benjamin,Moore,benjamin.moore2242@email.com,USA,North,referral,2024-09-29,True,35-44
CUST-02244,Tariq,Mensah,tariq.mensah2243@email.com,USA,Central,referral,2024-12-31,False,25-34
CUST-02245,Charlotte,Williams,charlotte.williams2244@email.com,Canada,North,email,2022-12-11,False,25-34
CUST-02246,Yusuf,Jones,yusuf.jones2245@email.com,Canada,East,referral,2022-06-26,True,25-34
CUST-02247,Henry,Moore,henry.moore2246@email.com,Canada,East,social_media,2023-09-12,False,45-54
CUST-02248,James,Brown,james.brown2247@email.com,Canada,South,direct,2022-04-26,False,25-34
CUST-02249,Charlotte,Moore,charlotte.moore2248@email.com,UK,South,paid_search,2022-11-29,False,45-54
CUST-02250,Ava,Okafor,ava.okafor2249@email.com,Canada,East,paid_search,2022-06-27,True,25-34
CUST-02251,Amelia,Garcia,amelia.garcia2250@email.com,USA,West,social_media,2023-03-04,False,35-44
CUST-02252,Ethan,Miller,ethan.miller2251@email.com,Canada,East,organic_search,2022-04-20,False,25-34
CUST-02253,Amara,Garcia,amara.garcia2252@email.com,Canada,Central,social_media,2022-03-27,False,25-34
CUST-02254,Alexander,Nguyen,alexander.nguyen2253@email.com,Canada,East,organic_search,2024-09-28,True,35-44
CUST-02255,Isabella,Williams,isabella.williams2254@email.com,USA,West,email,2022-02-12,True,25-34
CUST-02256,Liam,Ichoku,liam.ichoku2255@email.com,Canada,North,paid_search,2022-10-10,True,18-24
CUST-02257,Amelia,Chen,amelia.chen2256@email.com,UK,West,organic_search,2022-04-10,False,35-44
CUST-02258,Olivia,Wilson,olivia.wilson2257@email.com,Canada,North,organic_search,2022-01-16,True,25-34
CUST-02259,Emma,Miller,emma.miller2258@email.com,USA,West,social_media,2022-01-15,True,35-44
CUST-02260,Evelyn,Kim,evelyn.kim2259@email.com,Canada,South,social_media,2022-03-19,True,45-54
CUST-02261,Kofi,Ichoku,kofi.ichoku2260@email.com,USA,South,email,2024-03-17,True,25-34
CUST-02262,Mia,Ichoku,mia.ichoku2261@email.com,Canada,East,email,2022-05-13,False,45-54
CUST-02263,Chioma,Mensah,chioma.mensah2262@email.com,USA,North,organic_search,2024-12-31,True,45-54
CUST-02264,Mia,Ichoku,mia.ichoku2263@email.com,Canada,West,social_media,2022-12-15,False,45-54
CUST-02265,Aisha,Mensah,aisha.mensah2264@email.com,UK,East,organic_search,2022-08-18,False,35-44
CUST-02266,Evelyn,Brown,evelyn.brown2265@email.com,USA,Central,referral,2022-12-14,False,25-34
CUST-02267,Kofi,Davis,kofi.davis2266@email.com,Canada,South,direct,2022-10-18,False,35-44
CUST-02268,Chioma,Chen,chioma.chen2267@email.com,USA,South,referral,2023-07-23,True,18-24
CUST-02269,William,Smith,william.smith2268@email.com,UK,Central,organic_search,2022-05-13,True,35-44
CUST-02270,Emeka,Okafor,emeka.okafor2269@email.com,Canada,Central,referral,2022-06-24,False,35-44
CUST-02271,Alexander,Davis,alexander.davis2270@email.com,USA,South,social_media,2024-06-17,True,35-44
CUST-02272,Amara,Nguyen,amara.nguyen2271@email.com,Canada,Central,social_media,2024-12-31,False,25-34
CUST-02273,Nadia,Chen,nadia.chen2272@email.com,UK,West,referral,2024-06-11,False,45-54
CUST-02274,Henry,Moore,henry.moore2273@email.com,USA,East,referral,2022-08-06,False,35-44
CUST-02275,Noah,Kim,noah.kim2274@email.com,USA,North,organic_search,2023-08-30,False,25-34
CUST-02276,Noah,Chen,noah.chen2275@email.com,Canada,Central,referral,2022-09-16,False,25-34
CUST-02277,Harper,Abubakar,harper.abubakar2276@email.com,Canada,South,organic_search,2022-10-03,True,18-24
CUST-02278,Amelia,Patel,amelia.patel2277@email.com,Canada,East,paid_search,2022-04-02,False,25-34
CUST-02279,Ava,Williams,ava.williams2278@email.com,Canada,South,referral,2022-12-24,True,25-34
CUST-02280,James,Garcia,james.garcia2279@email.com,Canada,South,email,2022-03-24,False,45-54
CUST-02281,Sophia,Wilson,sophia.wilson2280@email.com,UK,South,referral,2022-06-11,False,35-44
CUST-02282,Emma,Jones,emma.jones2281@email.com,USA,South,organic_search,2024-02-12,False,25-34
CUST-02283,Fatima,Ichoku,fatima.ichoku2282@email.com,Canada,North,direct,2022-04-03,False,18-24
CUST-02284,Liam,Ichoku,liam.ichoku2283@email.com,USA,South,referral,2022-01-30,False,25-34
CUST-02285,Emeka,Patel,emeka.patel2284@email.com,USA,East,paid_search,2022-01-29,False,35-44
CUST-02286,Benjamin,Brown,benjamin.brown2285@email.com,Canada,West,organic_search,2024-12-31,False,18-24
CUST-02287,Liam,Ichoku,liam.ichoku2286@email.com,UK,North,paid_search,2022-10-10,False,25-34
CUST-02288,Amara,Brown,amara.brown2287@email.com,USA,Central,paid_search,2022-07-30,True,18-24
CUST-02289,Aisha,Ichoku,aisha.ichoku2288@email.com,USA,North,referral,2023-10-29,False,25-34
CUST-02290,James,Moore,james.moore2289@email.com,Canada,North,direct,2023-12-24,False,45-54
CUST-02291,William,Mensah,william.mensah2290@email.com,USA,Central,email,2022-06-11,False,35-44
CUST-02292,Fatima,Jones,fatima.jones2291@email.com,USA,North,direct,2023-04-19,False,25-34
CUST-02293,Sophia,Brown,sophia.brown2292@email.com,USA,West,direct,2023-08-13,False,35-44
CUST-02294,Aisha,Abubakar,aisha.abubakar2293@email.com,Canada,East,email,2023-03-02,False,45-54
CUST-02295,Yusuf,Davis,yusuf.davis2294@email.com,USA,South,paid_search,2022-03-07,True,18-24
CUST-02296,Evelyn,Moore,evelyn.moore2295@email.com,Canada,West,direct,2024-04-14,False,25-34
CUST-02297,Lucas,Moore,lucas.moore2296@email.com,USA,West,email,2022-11-06,True,55+
CUST-02298,Aisha,Singh,aisha.singh2297@email.com,USA,East,social_media,2022-05-13,True,55+
CUST-02299,Isabella,Mensah,isabella.mensah2298@email.com,Canada,Central,paid_search,2022-08-10,False,45-54
CUST-02300,Yusuf,Miller,yusuf.miller2299@email.com,UK,East,referral,2022-01-16,True,25-34
CUST-02301,Amara,Johnson,amara.johnson2300@email.com,Canada,South,referral,2022-02-24,False,25-34
CUST-02302,Henry,Moore,henry.moore2301@email.com,UK,East,organic_search,2023-08-04,True,25-34
CUST-02303,Harper,Mensah,harper.mensah2302@email.com,Canada,South,referral,2022-01-01,True,25-34
CUST-02304,Amelia,Okafor,amelia.okafor2303@email.com,USA,South,organic_search,2022-08-04,False,25-34
CUST-02305,Mason,Moore,mason.moore2304@email.com,Canada,East,referral,2022-10-23,True,35-44
CUST-02306,Aisha,Patel,aisha.patel2305@email.com,USA,West,paid_search,2022-01-23,False,25-34
CUST-02307,Lucas,Singh,lucas.singh2306@email.com,Canada,Central,social_media,2024-12-31,True,35-44
CUST-02308,Emeka,Garcia,emeka.garcia2307@email.com,USA,East,social_media,2022-04-13,False,45-54
CUST-02309,Kwame,Chen,kwame.chen2308@email.com,Canada,East,paid_search,2022-05-26,False,25-34
CUST-02310,William,Miller,william.miller2309@email.com,UK,West,email,2022-05-25,False,18-24
CUST-02311,Amara,Singh,amara.singh2310@email.com,Canada,East,social_media,2022-04-15,False,45-54
CUST-02312,Charlotte,Garcia,charlotte.garcia2311@email.com,Canada,West,email,2022-01-01,False,25-34
CUST-02313,Amelia,Garcia,amelia.garcia2312@email.com,Canada,West,direct,2023-06-07,True,35-44
CUST-02314,Emeka,Ichoku,emeka.ichoku2313@email.com,USA,South,paid_search,2024-12-31,False,45-54
CUST-02315,Emeka,Mensah,emeka.mensah2314@email.com,Canada,West,organic_search,2022-04-12,True,25-34
CUST-02316,Sophia,Mensah,sophia.mensah2315@email.com,USA,Central,referral,2023-03-12,False,25-34
CUST-02317,Evelyn,Garcia,evelyn.garcia2316@email.com,UK,South,referral,2023-06-26,False,35-44
CUST-02318,Fatima,Williams,fatima.williams2317@email.com,USA,South,email,2024-01-25,False,35-44
CUST-02319,Emeka,Abubakar,emeka.abubakar2318@email.com,Canada,West,organic_search,2022-08-08,False,25-34
CUST-02320,Emma,Williams,emma.williams2319@email.com,Canada,South,referral,2022-05-25,False,25-34
CUST-02321,Chioma,Kim,chioma.kim2320@email.com,Canada,West,direct,2022-06-07,False,25-34
CUST-02322,Ethan,Singh,ethan.singh2321@email.com,USA,Central,referral,2023-05-14,False,25-34
CUST-02323,Amara,Brown,amara.brown2322@email.com,USA,East,social_media,2023-11-10,True,55+
CUST-02324,Amelia,Diallo,amelia.diallo2323@email.com,Canada,North,paid_search,2022-03-22,True,45-54
CUST-02325,Emma,Ichoku,emma.ichoku2324@email.com,Canada,North,paid_search,2022-07-05,False,18-24
CUST-02326,Henry,Smith,henry.smith2325@email.com,USA,North,direct,2024-07-17,False,25-34
CUST-02327,Fatima,Kim,fatima.kim2326@email.com,USA,West,direct,2023-10-20,True,25-34
CUST-02328,Yusuf,Singh,yusuf.singh2327@email.com,USA,West,paid_search,2024-12-31,False,18-24
CUST-02329,Chioma,Brown,chioma.brown2328@email.com,Canada,North,referral,2023-07-16,False,35-44
CUST-02330,Ava,Smith,ava.smith2329@email.com,USA,South,email,2022-07-19,False,18-24
CUST-02331,Emma,Johnson,emma.johnson2330@email.com,Canada,North,paid_search,2022-12-24,False,35-44
CUST-02332,Emeka,Garcia,emeka.garcia2331@email.com,Canada,North,email,2023-03-09,False,55+
CUST-02333,Aisha,Johnson,aisha.johnson2332@email.com,Canada,West,direct,2022-02-02,False,18-24
CUST-02334,Isabella,Okafor,isabella.okafor2333@email.com,USA,East,social_media,2022-11-11,False,25-34
CUST-02335,Chioma,Smith,chioma.smith2334@email.com,Canada,Central,organic_search,2023-05-10,True,35-44
CUST-02336,Mason,Moore,mason.moore2335@email.com,UK,North,social_media,2022-03-15,False,25-34
CUST-02337,Noah,Singh,noah.singh2336@email.com,USA,Central,direct,2023-08-30,False,18-24
CUST-02338,Nadia,Okafor,nadia.okafor2337@email.com,USA,North,direct,2022-12-17,False,35-44
CUST-02339,William,Brown,william.brown2338@email.com,UK,West,paid_search,2024-12-31,False,45-54
CUST-02340,Olivia,Miller,olivia.miller2339@email.com,Canada,Central,paid_search,2022-01-18,False,25-34
CUST-02341,Noah,Nguyen,noah.nguyen2340@email.com,USA,East,direct,2022-05-04,False,25-34
CUST-02342,Mia,Wilson,mia.wilson2341@email.com,Canada,North,social_media,2023-01-04,False,45-54
CUST-02343,Liam,Patel,liam.patel2342@email.com,Canada,Central,social_media,2022-05-21,True,18-24
CUST-02344,Emeka,Garcia,emeka.garcia2343@email.com,USA,South,organic_search,2023-05-17,False,18-24
CUST-02345,Benjamin,Diallo,benjamin.diallo2344@email.com,UK,East,direct,2023-07-24,False,18-24
CUST-02346,William,Williams,william.williams2345@email.com,UK,Central,referral,2022-02-13,False,18-24
CUST-02347,Kwame,Miller,kwame.miller2346@email.com,UK,Central,direct,2022-10-16,True,35-44
CUST-02348,Chioma,Kim,chioma.kim2347@email.com,USA,East,social_media,2022-10-12,False,55+
CUST-02349,Yusuf,Jones,yusuf.jones2348@email.com,Canada,South,social_media,2022-07-04,False,25-34
CUST-02350,James,Nguyen,james.nguyen2349@email.com,Canada,West,email,2024-12-16,True,45-54
CUST-02351,Emma,Patel,emma.patel2350@email.com,Canada,North,social_media,2023-12-04,False,45-54
CUST-02352,Liam,Ichoku,liam.ichoku2351@email.com,UK,West,email,2023-04-23,True,55+
CUST-02353,Nadia,Ichoku,nadia.ichoku2352@email.com,Canada,East,paid_search,2023-05-17,True,45-54
